gbifID,scientificName,decimalLatitude,decimalLongitude,year,eventDate
4424354787,Lontra canadensis,30.580255,-96.280517,2023,2023-09-10
4416767722,Lontra canadensis,30.032537,-96.857165,2023,2023-09-09
4416634907,Lontra canadensis,29.835343,-95.69503,2023,2023-08-30
4414302980,Lontra canadensis,29.802752,-95.623154,2023,2023-08-18
4414301024,Lontra canadensis,31.383959,-96.883191,2023,2023-09-17
4414191673,Lontra canadensis,32.919062,-96.793749,2023,2023-09-10
4414185318,Lontra canadensis,29.832714,-95.760206,2023,2023-08-19
4413522851,Lontra canadensis,32.965897,-96.537102,2023,2023-06-04
4413396752,Lontra canadensis,32.880246,-96.559178,2023,2023-06-07
4407550837,Lontra canadensis,30.86461,-97.635123,2023,2023-08-27
4407133900,Lontra canadensis,30.915216,-97.600722,2023,2023-08-26
4177560461,Lontra canadensis,30.630599,-97.409441,2023,2023-08-13
4177525401,Lontra canadensis,33.048857,-96.741818,2023,2023-08-12
4177408509,Lontra canadensis,33.067282,-96.715072,2023,2023-08-10
4177280480,Lontra canadensis,29.913997,-96.381846,2023,2023-07-22
4171351362,Lontra canadensis,30.521835,-96.202262,2021,2021-02-13
4171330266,Lontra canadensis,29.656235,-95.394976,2021,2021-12-23
4171301950,Lontra canadensis,30.799021,-97.779167,2023,2023-07-11
4171218364,Lontra canadensis,30.44685,-96.13378,2021,2021-03-31
4165906334,Lontra canadensis,32.820544,-96.607338,2023,2023-07-25
4165875330,Lontra canadensis,32.541193,-97.011259,2023,2023-07-14
4165780951,Lontra canadensis,32.562036,-97.070336,2023,2023-07-14
4165780489,Lontra canadensis,29.736036,-95.319633,2022,2022-01-23
4165724727,Lontra canadensis,31.57066,-94.770131,2023,2023-07-21
4165692144,Lontra canadensis,30.893134,-97.625702,2023,2023-07-16
4165519275,Lontra canadensis,30.628053,-97.668105,2023,2023-07-19
4165485569,Lontra canadensis,29.701263,-95.269808,2023,2023-06-03
4165342526,Lontra canadensis,29.974105,-95.466877,2023,2023-04-29
4162420692,Lontra canadensis,29.695362,-95.205832,2021,2021-10-02
4162113769,Lontra canadensis,29.778622,-95.292988,2021,2021-07-03
4162025465,Lontra canadensis,29.750608,-95.25445,2023,2023-04-22
4153992129,Lontra canadensis,29.813305,-95.175888,2023,2023-07-05
4145668310,Lontra canadensis,32.866508,-96.542184,2023,2023-06-23
4145654876,Lontra canadensis,30.189011,-95.467079,2023,2023-06-30
4145325560,Lontra canadensis,30.774971,-98.275531,2023,2023-05-28
4145195510,Lontra canadensis,33.056363,-96.677095,2023,2023-02-24
4138566562,Lontra canadensis,30.283117,-97.940779,2022,2022-12-16
4138189030,Lontra canadensis,30.736549,-96.840175,2023,2023-06-18
4134169396,Lontra canadensis,32.962596,-96.559306,2023,2023-06-02
4134131320,Lontra canadensis,32.962818,-96.461444,2023,2023-06-03
4129824301,Lontra canadensis,32.781271,-94.99225,2017,2017-02-22
4129819623,Lontra canadensis,32.868939,-96.512651,2023,2023-05-19
4129772358,Lontra canadensis,31.38977,-94.707352,2021,2021-12-15
4129731001,Lontra canadensis,28.987778,-95.527219,2019,2019-10-25
4129691395,Lontra canadensis,32.741528,-97.161629,2023,2023-04-28
4126953169,Lontra canadensis,32.878196,-96.762311,2023,2023-05-23
4126835014,Lontra canadensis,33.165855,-96.864281,2023,2023-05-26
4126689882,Lontra canadensis,30.016742,-97.238406,2023,2023-05-21
4116205275,Lontra canadensis,32.888101,-96.533557,2023,2023-05-15
4111892251,Lontra canadensis,32.797489,-96.851856,2023,2023-04-29
4111612221,Lontra canadensis,31.336545,-94.625768,2023,2023-05-04
4111601789,Lontra canadensis,30.598752,-97.58391,2023,2023-05-02
4111568869,Lontra canadensis,32.86586,-96.742576,2021,2021-03-19
4103201342,Lontra canadensis,29.952102,-97.876297,2020,2020-07-22
4102890344,Lontra canadensis,30.274034,-97.709987,2023,2023-04-29
4102769087,Lontra canadensis,32.965569,-95.905104,2023,2023-04-23
4096941650,Lontra canadensis,31.598277,-97.085329,2023,2023-04-24
4091759627,Lontra canadensis,30.324208,-97.564149,2023,2023-04-10
4080948557,Lontra canadensis,29.673783,-95.272737,2023,2023-03-18
4080926520,Lontra canadensis,29.905441,-95.647627,2023,2023-02-19
4080522628,Lontra canadensis,29.422892,-94.989468,2023,2023-04-01
4080511173,Lontra canadensis,29.771548,-94.560019,2023,2023-04-08
4080510739,Lontra canadensis,32.683531,-97.001046,2023,2023-04-05
4080505970,Lontra canadensis,30.258011,-96.686515,2023,2023-04-06
4080495620,Lontra canadensis,32.777108,-97.120513,2023,2023-04-04
4076387629,Lontra canadensis,31.937559,-96.028701,2023,2023-04-02
4076165511,Lontra canadensis,31.933881,-96.112955,2023,2023-04-02
4075984546,Lontra canadensis,29.690317,-95.836179,2023,2023-03-25
4075842850,Lontra canadensis,30.290041,-97.763778,2023,2023-03-26
4075739007,Lontra canadensis,30.637687,-97.754168,2023,2023-03-13
4075602276,Lontra canadensis,32.457999,-94.682163,2023,2023-03-23
4067669864,Lontra canadensis,29.757815,-95.710707,2023,2023-02-23
4067352982,Lontra canadensis,30.739977,-97.345899,2023,2023-03-12
4062810205,Lontra canadensis,29.810044,-95.732049,2023,2023-03-03
4054926525,Lontra canadensis,30.702331,-97.491577,2023,2023-01-16
4054821894,Lontra canadensis,30.947241000000002,-95.567346,2023,2023-03-03
4046558859,Lontra canadensis,30.482643,-97.236213,2023,2023-02-22
4046316828,Lontra canadensis,31.354506,-94.632571,2023,2023-02-23
4046273303,Lontra canadensis,33.383501,-96.75977,2023,2023-02-27
4039344756,Lontra canadensis,30.815539,-95.442013,2023,2023-02-17
4039249904,Lontra canadensis,30.278222,-96.005985,2023,2023-02-16
4039223703,Lontra canadensis,30.185823,-96.855057,2023,2023-02-17
4034985908,Lontra canadensis,29.968914,-95.713756,2023,2023-02-13
4034960521,Lontra canadensis,31.340279,-94.781258,2023,2023-02-12
4034949304,Lontra canadensis,32.656822,-96.605279,2023,2023-02-11
4034909562,Lontra canadensis,30.062853,-97.336196,2023,2023-01-23
4034772973,Lontra canadensis,31.319085,-94.688196,2023,2023-02-09
4034750357,Lontra canadensis,29.234128,-95.030428,2020,2020-04-22
4034625122,Lontra canadensis,30.482352,-95.610997,2023,2023-02-10
4029157568,Lontra canadensis,31.298925,-94.737816,2023,2023-02-03
4029038519,Lontra canadensis,29.86514,-95.544945,2023,2023-02-06
4029014687,Lontra canadensis,30.884596,-96.944803,2023,2023-01-26
4028942273,Lontra canadensis,31.303435,-94.676017,2023,2023-02-06
4028912950,Lontra canadensis,31.480501,-97.002127,2023,2023-02-04
4028876496,Lontra canadensis,29.434627,-95.026024,2023,2023-01-24
4028776143,Lontra canadensis,30.458778,-95.640463,2021,2021-11-09
4028750130,Lontra canadensis,30.901446,-96.823506,2023,2023-01-26
4028665166,Lontra canadensis,29.66474,-95.766528,2022,2022-10-30
4022374591,Lontra canadensis,30.673068,-97.462716,2023,2023-01-18
4022352584,Lontra canadensis,30.799994,-97.415235,2023,2023-01-10
4022348771,Lontra canadensis,32.784846,-97.21182,2023,2023-01-20
4022334784,Lontra canadensis,32.745624,-97.28346,2023,2023-01-20
4022332542,Lontra canadensis,30.70505,-97.459501,2023,2023-01-17
4022330616,Lontra canadensis,30.651128,-97.438327,2023,2023-01-13
4022221270,Lontra canadensis,32.702314,-97.35082,2023,2023-01-20
4022220913,Lontra canadensis,30.393454,-97.539611,2023,2023-01-17
4022108339,Lontra canadensis,30.709372,-97.521665,2023,2023-01-19
4021962152,Lontra canadensis,32.502049,-96.753299,2023,2023-01-21
4021961152,Lontra canadensis,30.758618,-97.417733,2023,2023-01-12
4018513309,Lontra canadensis,33.392277,-96.375438,2023,2023-01-15
4018471452,Lontra canadensis,29.75516,-94.528243,2023,2023-01-16
4018357429,Lontra canadensis,29.794788,-95.356961,2021,2021-04-18
4018115202,Lontra canadensis,31.582103,-96.392707,2023,2023-01-14
4015185248,Lontra canadensis,29.501923,-95.163097,2023,2023-01-08
4015147228,Lontra canadensis,30.257017,-97.529257,2023,2023-01-04
4014867068,Lontra canadensis,30.464487,-96.006174,2023,2023-01-06
4014850051,Lontra canadensis,30.643604,-97.545355,2022,2022-12-30
4011855140,Lontra canadensis,30.460528,-96.143182,2022,2022-12-23
4011692070,Lontra canadensis,30.606939,-97.483897,2022,2022-12-30
4011550789,Lontra canadensis,29.929911,-95.655003,2022,2022-12-28
4011527263,Lontra canadensis,33.278506,-97.463848,2022,2022-12-31
4009826164,Lontra canadensis,30.647199,-97.51357,2022,2022-12-24
4009810228,Lontra canadensis,30.652629,-97.467617,2022,2022-12-22
4009809242,Lontra canadensis,30.599044,-97.905235,2022,2022-12-25
4006715913,Lontra canadensis,30.369408,-97.902745,2022,2022-12-16
4006682801,Lontra canadensis,33.528863,-96.402964,2022,2022-12-13
4006672231,Lontra canadensis,33.883355,-95.930306,2022,2022-12-19
4006637117,Lontra canadensis,30.279943,-97.576312,2022,2022-12-18
4006560214,Lontra canadensis,30.329661,-97.475592,2022,2022-12-20
3994232768,Lontra canadensis,31.317313,-94.698357,2022,2022-12-07
3994065548,Lontra canadensis,29.949587,-98.135128,2022,2022-09-17
3988721825,Lontra canadensis,30.60847,-97.408879,2022,2022-11-17
3988623761,Lontra canadensis,31.370031,-94.771115,2022,2022-11-30
3988533826,Lontra canadensis,30.773918,-97.507117,2022,2022-11-15
3988518851,Lontra canadensis,30.756164,-96.282222,2022,2022-11-21
3988448195,Lontra canadensis,31.39046,-94.770708,2022,2022-12-05
3963317879,Lontra canadensis,33.044715,-96.487734,2022,2022-11-03
3963270358,Lontra canadensis,30.444049,-96.205799,2021,2021-02-13
3963230273,Lontra canadensis,33.51905,-96.434886,2022,2022-11-01
3961476897,Lontra canadensis,31.58809,-94.600949,2022,2022-10-27
3961243829,Lontra canadensis,32.878071,-96.491755,2022,2022-08-12
3961229858,Lontra canadensis,32.847908,-96.410113,2022,2022-04-28
3961223755,Lontra canadensis,32.924102,-96.438859,2022,2022-01-02
3961153627,Lontra canadensis,31.349876,-94.648512,2022,2022-11-02
3961128836,Lontra canadensis,32.981279,-96.516948,2022,2022-05-07
3961121560,Lontra canadensis,32.724827,-99.706776,2022,2022-08-15
3961095846,Lontra canadensis,32.915709,-96.598397,2022,2022-08-11
3961007904,Lontra canadensis,30.710444,-97.780964,2022,2022-10-27
3961006834,Lontra canadensis,32.906127,-96.41671,2022,2022-08-15
3947741083,Lontra canadensis,32.831036,-97.576907,2022,2022-09-12
3947426107,Lontra canadensis,32.876232,-97.555982,2022,2022-09-12
3947159885,Lontra canadensis,30.930001,-96.73631,2022,2022-10-23
3925417665,Lontra canadensis,30.119228,-96.97637,2022,2022-09-24
3925041151,Lontra canadensis,32.838824,-96.751988,2022,2022-10-07
3923557900,Lontra canadensis,32.811139,-96.725417,2022,2022-09-28
3923427647,Lontra canadensis,33.8177,-95.987874,2022,2022-09-17
3923372664,Lontra canadensis,33.874288,-95.934447,2022,2022-09-16
3912393311,Lontra canadensis,32.728568,-96.841621,2022,2022-09-14
3912172353,Lontra canadensis,32.315775,-95.972593,2020,2020-02-15
3912135603,Lontra canadensis,32.648155,-96.911742,2022,2022-09-14
3912088581,Lontra canadensis,33.180141,-97.027014,2022,2022-09-07
3912064639,Lontra canadensis,32.766744,-96.837906,2022,2022-09-14
3903608265,Lontra canadensis,31.625763,-96.102215,2022,2022-09-07
3903559971,Lontra canadensis,30.578411,-97.702692,2022,2022-09-05
3903421921,Lontra canadensis,33.083336,-96.654261,2022,2022-09-05
3903414766,Lontra canadensis,30.926598,-95.828276,2022,2022-08-20
3903314995,Lontra canadensis,32.82575,-97.147944,2022,2022-09-07
3903125575,Lontra canadensis,31.254296,-96.233171,2022,2022-09-03
3902589804,Lontra canadensis,33.012141,-94.344368,2022,2022-08-18
3902323536,Lontra canadensis,29.610134,-96.379464,2022,2022-07-17
3902147103,Lontra canadensis,30.619733,-97.591747,2022,2022-08-14
3902025221,Lontra canadensis,29.551416,-97.419878,2022,2022-05-10
3892633496,Lontra canadensis,32.635298,-96.904675,2022,2022-07-30
3892514385,Lontra canadensis,29.767379,-96.385712,2022,2022-03-19
3892315811,Lontra canadensis,30.408229,-97.711235,2022,2022-08-12
3889155954,Lontra canadensis,29.182872,-97.140599,2022,2022-03-19
3889040144,Lontra canadensis,30.672435,-97.566032,2022,2022-08-05
3881897306,Lontra canadensis,32.802818,-97.11853,2022,2022-07-29
3881336938,Lontra canadensis,29.760631,-95.874099,2022,2022-08-02
3873782346,Lontra canadensis,30.411512,-94.20855,2022,2022-04-09
3873086552,Lontra canadensis,29.723975,-94.527796,2022,2022-02-14
3872999838,Lontra canadensis,33.148665,-94.401072,2022,2022-06-14
3860336785,Lontra canadensis,33.197008,-96.646942,2022,2022-06-27
3860225435,Lontra canadensis,32.531502,-96.448745,2022,2022-06-19
3860044859,Lontra canadensis,30.545027,-97.766142,2022,2022-02-05
3859921176,Lontra canadensis,30.330417,-97.710679,2022,2022-05-21
3859887160,Lontra canadensis,30.307453,-97.69563,2022,2022-05-21
3859677446,Lontra canadensis,30.757081,-97.735648,2022,2022-06-04
3859641887,Lontra canadensis,33.024484,-94.551826,2022,2022-06-07
3859496378,Lontra canadensis,30.413579,-96.228467,2020,2020-04-18
3859136184,Lontra canadensis,30.323888,-97.745216,2022,2022-05-21
3859135947,Lontra canadensis,29.786834,-94.428678,2022,2022-03-20
3858558412,Lontra canadensis,29.76091,-98.00341,2019,2019-03-24
3858412828,Lontra canadensis,33.082751,-96.67577,2022,2022-05-27
3858247171,Lontra canadensis,30.386774,-97.633636,2022,2022-05-21
3858220350,Lontra canadensis,29.94694,-97.117618,2018,2018-12-01
3858181848,Lontra canadensis,29.79057,-94.495125,2022,2022-01-27
3802700993,Lontra canadensis,30.07889,-97.25298,2022,2022-05-21
3802699075,Lontra canadensis,30.611449,-97.79081,2022,2022-05-16
3784913756,Lontra canadensis,29.296167,-96.798807,2022,2022-04-22
3772647731,Lontra canadensis,30.462104,-96.502916,2022,2022-05-05
3772536471,Lontra canadensis,29.714693,-96.608432,2022,2022-05-01
3772476750,Lontra canadensis,30.148367,-97.197862,2022,2022-04-24
3764163402,Lontra canadensis,29.68641,-95.019484,2022,2022-02-13
3760392328,Lontra canadensis,30.69525,-94.661065,2011,2011-02-22
3760042640,Lontra canadensis,29.449298,-97.576244,2021,2021-04-15
3759984487,Lontra canadensis,30.814648,-95.180514,2020,2020-04-28
3759958340,Lontra canadensis,30.478277,-95.876619,2015,2015-03-15
3759860787,Lontra canadensis,30.326839,-97.683514,2022,2022-02-08
3759357200,Lontra canadensis,31.194555,-97.736932,2022,2022-03-25
3747324711,Lontra canadensis,33.07272,-96.799952,2022,2022-03-19
3747131371,Lontra canadensis,32.922649,-96.848814,2022,2022-03-24
3747128625,Lontra canadensis,32.654643,-96.428572,2022,2022-03-16
3747035852,Lontra canadensis,30.184913,-95.206073,2022,2022-03-11
3743314266,Lontra canadensis,30.208195,-97.745013,2022,2022-03-16
3743254360,Lontra canadensis,29.561417,-95.181084,2022,2022-03-16
3705835343,Lontra canadensis,29.698949,-94.322398,2022,2022-03-03
3705459470,Lontra canadensis,30.377861,-97.719729,2022,2022-02-08
3698358972,Lontra canadensis,29.895498,-95.804606,2022,2022-02-20
3698331465,Lontra canadensis,31.864671,-96.019687,2022,2022-02-19
3698306252,Lontra canadensis,31.640803,-97.091303,2022,2022-02-23
3698057425,Lontra canadensis,30.333305,-97.477762,2022,2022-02-18
3499732351,Lontra canadensis,30.316653,-97.550675,2022,2022-02-17
3499586733,Lontra canadensis,29.784609,-97.081981,2022,2022-02-14
3499486889,Lontra canadensis,29.701016,-96.222864,2020,2020-01-15
3499416557,Lontra canadensis,30.068866,-97.698176,2022,2022-02-10
3469070528,Lontra canadensis,30.019445,-97.710553,2022,2022-02-09
3468879759,Lontra canadensis,28.430649,-96.909544,2021,2021-07-27
3468794667,Lontra canadensis,32.645928,-96.912538,2022,2022-01-01
3468777752,Lontra canadensis,31.255058,-94.659865,2022,2022-02-04
3468711640,Lontra canadensis,32.76066,-96.961992,2021,2021-12-30
3468709891,Lontra canadensis,29.801785,-94.999703,2022,2022-02-08
3457219819,Lontra canadensis,30.042903,-97.234391,2022,2022-01-12
3457183097,Lontra canadensis,29.807447,-95.420984,2022,2022-01-13
3457163394,Lontra canadensis,29.689415,-95.516805,2021,2021-12-12
3457094563,Lontra canadensis,30.618897,-97.743879,2021,2021-12-20
3457063612,Lontra canadensis,32.781632,-96.953389,2021,2021-12-07
3457051086,Lontra canadensis,30.294605,-95.842907,2021,2021-11-15
3456866601,Lontra canadensis,30.297433,-94.162201,2021,2021-12-31
3456782745,Lontra canadensis,29.502469,-97.561031,2014,2014-03-23
3456687952,Lontra canadensis,33.105962,-96.911189,2021,2021-12-31
3456584765,Lontra canadensis,32.79816,-97.495193,2022,2022-01-13
3456562229,Lontra canadensis,32.621135,-96.416239,2022,2022-01-11
3456548627,Lontra canadensis,31.638625,-97.312172,2021,2021-12-06
3456460654,Lontra canadensis,31.692019,-97.359144,2021,2021-12-06
3456412731,Lontra canadensis,29.400969,-96.11292,2021,2021-10-29
3456348353,Lontra canadensis,30.645022,-97.762477,2021,2021-12-10
3456287505,Lontra canadensis,31.619993,-96.002025,2021,2021-12-23
3456233608,Lontra canadensis,30.747423,-97.763986,2021,2021-12-19
3456218597,Lontra canadensis,30.793592,-97.609466,2021,2021-12-21
3456139670,Lontra canadensis,32.750547,-97.783654,2022,2022-01-19
3455994331,Lontra canadensis,31.54343,-94.666596,2021,2021-11-27
3455969139,Lontra canadensis,29.98793,-93.907745,2022,2022-01-03
3455968775,Lontra canadensis,30.758535,-97.650581,2021,2021-12-21
3455915545,Lontra canadensis,30.396394,-97.563297,2021,2021-12-02
3455735269,Lontra canadensis,30.630972,-97.736745,2021,2021-12-21
3455726314,Lontra canadensis,32.317333,-97.632224,2014,2014-06-22
3455701749,Lontra canadensis,30.697308,-97.781418,2021,2021-11-28
3455684960,Lontra canadensis,31.743574,-96.660753,2019,2019-02-03
3455616665,Lontra canadensis,29.660095,-96.233329,2021,2021-12-19
3455593782,Lontra canadensis,32.62987,-96.860216,2021,2021-12-23
3455366556,Lontra canadensis,32.354092,-95.256215,2021,2021-11-26
3418863121,Lontra canadensis,33.384888,-95.130662,2019,2019-12-26
3416246020,Lontra canadensis,30.790372,-97.758258,2021,2021-11-02
3416110865,Lontra canadensis,30.723904,-97.729527,2021,2021-11-05
3416001778,Lontra canadensis,30.702514,-97.716372,2021,2021-10-31
3415980659,Lontra canadensis,30.627005,-97.695954,2021,2021-11-01
3415963265,Lontra canadensis,31.633338,-97.356973,2021,2021-11-22
3415959168,Lontra canadensis,31.654819,-97.30068,2021,2021-11-22
3415908856,Lontra canadensis,32.837617,-97.337874,2021,2021-11-01
3415751998,Lontra canadensis,30.775232,-97.693376,2021,2021-11-01
3415742622,Lontra canadensis,32.695042,-96.932224,2021,2021-11-22
3415508401,Lontra canadensis,30.712197,-97.661869,2021,2021-11-01
3408183727,Lontra canadensis,32.867432,-97.290986,2021,2021-10-26
3407988188,Lontra canadensis,30.449552,-95.702109,2011,2011-03-05
3399327546,Lontra canadensis,32.491224,-94.908717,2021,2021-10-15
3399302827,Lontra canadensis,30.130653,-97.007183,2021,2021-10-20
3398940417,Lontra canadensis,32.842217,-97.322835,2021,2021-10-07
3398922425,Lontra canadensis,30.162416,-97.67967,2021,2021-10-14
3398822254,Lontra canadensis,32.953538,-97.308511,2021,2021-10-05
3391699176,Lontra canadensis,32.816568,-97.305506,2021,2021-10-04
3391666000,Lontra canadensis,30.760583,-97.68838,2021,2021-09-27
3391660752,Lontra canadensis,32.825586,-97.212848,2021,2021-10-03
3391485681,Lontra canadensis,32.902724,-97.356773,2021,2021-10-08
3391347327,Lontra canadensis,30.01009,-97.296564,2019,2019-10-23
3385203436,Lontra canadensis,30.78531,-97.796624,2021,2021-09-23
3384965485,Lontra canadensis,30.637427,-97.71991,2021,2021-09-19
3384900392,Lontra canadensis,30.673275,-97.729671,2021,2021-09-25
3384813405,Lontra canadensis,30.676918,-97.774875,2021,2021-09-24
3384800540,Lontra canadensis,30.095527,-95.418745,2021,2021-09-27
3384714428,Lontra canadensis,30.685015,-97.699505,2021,2021-09-24
3384396398,Lontra canadensis,30.691569,-97.700293,2021,2021-09-23
3384048338,Lontra canadensis,30.166748,-97.663511,2021,2021-09-01
3383886338,Lontra canadensis,30.170412,-97.327676,2018,2018-04-20
3343884783,Lontra canadensis,29.493327,-95.883342,2021,2021-08-13
3337737660,Lontra canadensis,30.261619,-96.190832,2021,2021-08-11
3337709181,Lontra canadensis,31.189976,-95.293023,2021,2021-04-21
3325492846,Lontra canadensis,29.893621,-97.153214,2021,2021-03-06
3314481878,Lontra canadensis,29.696403,-96.034437,2021,2021-04-03
3314311380,Lontra canadensis,33.024647,-97.126975,2020,2020-11-21
3307384508,Lontra canadensis,33.83292,-97.597729,2021,2021-06-13
3302558351,Lontra canadensis,29.744455,-96.737122,2021,2021-05-29
3302452980,Lontra canadensis,31.236497,-98.139075,2021,2021-06-01
3302394785,Lontra canadensis,33.297813,-96.28849,2021,2021-05-22
3302098549,Lontra canadensis,32.766581,-96.479897,2021,2021-05-01
3301861584,Lontra canadensis,32.738176,-96.434965,2021,2021-05-01
3124696665,Lontra canadensis,30.780876,-97.609771,2021,2021-05-21
3124669728,Lontra canadensis,32.71543,-97.151777,2021,2021-05-21
3118502766,Lontra canadensis,32.170487,-98.533676,2021,2021-05-20
3113283279,Lontra canadensis,30.303288,-97.692248,2021,2021-04-07
3112830237,Lontra canadensis,33.003908,-96.904114,2021,2021-05-03
3112683120,Lontra canadensis,30.097722,-94.020312,2021,2021-05-02
3109393426,Lontra canadensis,28.972245,-96.588289,2021,2021-04-28
3109049580,Lontra canadensis,29.638612,-94.515469,2020,2020-12-04
3090921445,Lontra canadensis,30.651347,-97.646533,2021,2021-04-06
3090828627,Lontra canadensis,30.467698,-96.24986,2020,2020-01-30
3090763361,Lontra canadensis,33.017786,-97.145872,2017,2017-09-23
3090592335,Lontra canadensis,33.132861,-96.971876,2017,2017-02-11
3090568357,Lontra canadensis,29.989859,-94.768884,2007,2007-12-30
3079722132,Lontra canadensis,33.678616,-96.647337,2021,2021-02-19
3079578470,Lontra canadensis,32.822357,-97.441956,2018,2018-07-07
3079547943,Lontra canadensis,29.767268,-94.014847,2020,2020-09-11
